avgOdds,buildUpPlaySpeedClass,buildUpPlayDribblingClass,buildUpPlayPassingClass,buildUpPlayPositioningClass,chanceCreationPassingClass,chanceCreationCrossingClass,chanceCreationShootingClass,chanceCreationPositioningClass,defencePressureClass,defenceAggressionClass,defenceTeamWidthClass,defenceDefenderLineClass,zscore,catOdds
4.06,2,1,2,1,2,2,2,1,1,2,2,1,0.943578755,Likley loss
4.06,2,1,2,1,2,2,2,1,1,2,2,1,0.943578755,Likley loss
4.06,2,2,2,1,2,1,2,1,2,2,2,1,0.943578755,Likley loss
4.06,2,2,2,1,2,2,2,1,2,2,2,1,0.943578755,Likley loss
2.27,2,1,2,1,2,2,2,1,2,2,2,1,0.158113221,Unlikely win
2.27,2,1,2,1,2,2,2,1,1,2,2,1,0.158113221,Unlikely win
2.27,2,1,2,1,2,2,2,1,1,2,2,1,0.158113221,Unlikely win
2.27,2,2,2,1,2,1,2,1,2,2,2,1,0.158113221,Unlikely win
2.27,2,2,2,1,2,2,2,1,2,2,2,1,0.158113221,Unlikely win
2.554,2,1,2,1,2,2,2,1,2,2,2,1,0.016680367,Unlikely win
2.554,2,1,2,1,2,2,2,1,1,2,2,1,0.016680367,Unlikely win
2.554,2,1,2,1,2,2,2,1,1,2,2,1,0.016680367,Unlikely win
2.554,2,2,2,1,2,1,2,1,2,2,2,1,0.016680367,Unlikely win
2.554,2,2,2,1,2,2,2,1,2,2,2,1,0.016680367,Unlikely win
1.926,2,1,2,1,2,1,2,1,1,1,2,2,0.369835031,Likely win
1.926,2,1,2,1,2,2,2,1,2,2,2,1,0.369835031,Likely win
1.926,2,1,2,1,2,2,2,1,2,2,2,1,0.369835031,Likely win
1.926,2,1,2,1,2,2,2,2,2,2,2,1,0.369835031,Likely win
1.926,2,2,2,1,2,2,2,1,2,2,2,1,0.369835031,Likely win
1.926,2,2,2,1,2,2,2,1,2,2,2,1,0.369835031,Likely win
1.76,2,1,2,1,2,1,2,1,1,1,2,2,0.472003113,Likely win
1.76,2,1,2,1,2,2,2,1,2,2,2,1,0.472003113,Likely win
1.76,2,1,2,1,2,2,2,1,2,2,2,1,0.472003113,Likely win
1.76,2,1,2,1,2,2,2,2,2,2,2,1,0.472003113,Likely win
1.76,2,2,2,1,2,2,2,1,2,2,2,1,0.472003113,Likely win
1.76,2,2,2,1,2,2,2,1,2,2,2,1,0.472003113,Likely win
2.718,2,1,2,1,2,1,2,1,1,1,2,2,0.117617508,Likley loss
2.718,2,1,2,1,2,2,2,1,2,2,2,1,0.117617508,Likley loss
2.718,2,1,2,1,2,2,2,1,2,2,2,1,0.117617508,Likley loss
2.718,2,1,2,1,2,2,2,2,2,2,2,1,0.117617508,Likley loss
2.718,2,2,2,1,2,2,2,1,2,2,2,1,0.117617508,Likley loss
2.718,2,2,2,1,2,2,2,1,2,2,2,1,0.117617508,Likley loss
2.46,2,1,2,1,2,1,2,1,1,1,2,2,0.041173849,Unlikely win
2.46,2,1,2,1,2,2,2,1,2,2,2,1,0.041173849,Unlikely win
2.46,2,1,2,1,2,2,2,1,2,2,2,1,0.041173849,Unlikely win
2.46,2,1,2,1,2,2,2,2,2,2,2,1,0.041173849,Unlikely win
2.46,2,2,2,1,2,2,2,1,2,2,2,1,0.041173849,Unlikely win
2.46,2,2,2,1,2,2,2,1,2,2,2,1,0.041173849,Unlikely win
2.25,2,1,2,1,2,1,2,1,1,1,2,2,0.170422628,Unlikely win
2.25,2,1,2,1,2,2,2,1,2,2,2,1,0.170422628,Unlikely win
2.25,2,1,2,1,2,2,2,1,2,2,2,1,0.170422628,Unlikely win
2.25,2,1,2,1,2,2,2,2,2,2,2,1,0.170422628,Unlikely win
2.25,2,2,2,1,2,2,2,1,2,2,2,1,0.170422628,Unlikely win
2.25,2,2,2,1,2,2,2,1,2,2,2,1,0.170422628,Unlikely win
4.03,2,1,2,1,2,1,2,1,1,1,2,2,0.925114644,Likley loss
4.03,2,1,2,1,2,2,2,1,2,2,2,1,0.925114644,Likley loss
4.03,2,1,2,1,2,2,2,1,2,2,2,1,0.925114644,Likley loss
4.03,2,1,2,1,2,2,2,2,2,2,2,1,0.925114644,Likley loss
4.03,2,2,2,1,2,2,2,1,2,2,2,1,0.925114644,Likley loss
4.03,2,2,2,1,2,2,2,1,2,2,2,1,0.925114644,Likley loss
4.52,2,1,2,1,2,1,2,1,1,1,2,2,1.226695129,Likley loss
4.52,2,1,2,1,2,2,2,1,2,2,2,1,1.226695129,Likley loss
4.52,2,1,2,1,2,2,2,1,2,2,2,1,1.226695129,Likley loss
4.52,2,1,2,1,2,2,2,2,2,2,2,1,1.226695129,Likley loss
4.52,2,2,2,1,2,2,2,1,2,2,2,1,1.226695129,Likley loss
4.52,2,2,2,1,2,2,2,1,2,2,2,1,1.226695129,Likley loss
1.744,2,1,2,1,2,1,2,1,1,1,2,2,0.481850639,Likely win
1.744,2,1,2,1,2,2,2,1,2,2,2,1,0.481850639,Likely win
1.744,2,1,2,1,2,2,2,1,2,2,2,1,0.481850639,Likely win
1.744,2,1,2,1,2,2,2,2,2,2,2,1,0.481850639,Likely win
1.744,2,2,2,1,2,2,2,1,2,2,2,1,0.481850639,Likely win
1.744,2,2,2,1,2,2,2,1,2,2,2,1,0.481850639,Likely win
1.836,2,1,2,1,2,1,2,1,1,1,2,2,0.425227365,Likely win
1.836,2,1,2,1,2,2,2,1,2,2,2,1,0.425227365,Likely win
1.836,2,1,2,1,2,2,2,1,2,2,2,1,0.425227365,Likely win
1.836,2,1,2,1,2,2,2,2,2,2,2,1,0.425227365,Likely win
1.836,2,2,2,1,2,2,2,1,2,2,2,1,0.425227365,Likely win
1.836,2,2,2,1,2,2,2,1,2,2,2,1,0.425227365,Likely win
3.34,2,1,2,1,2,1,2,1,1,1,2,2,0.500440083,Likley loss
3.34,2,1,2,1,2,2,2,1,2,2,2,1,0.500440083,Likley loss
3.34,2,1,2,1,2,2,2,1,2,2,2,1,0.500440083,Likley loss
3.34,2,1,2,1,2,2,2,2,2,2,2,1,0.500440083,Likley loss
3.34,2,2,2,1,2,2,2,1,2,2,2,1,0.500440083,Likley loss
3.34,2,2,2,1,2,2,2,1,2,2,2,1,0.500440083,Likley loss
1.71,2,1,2,1,2,1,2,1,1,1,2,2,0.502776632,Likely win
1.71,2,1,2,1,2,2,2,1,2,2,2,1,0.502776632,Likely win
1.71,2,1,2,1,2,2,2,1,2,2,2,1,0.502776632,Likely win
1.71,2,1,2,1,2,2,2,2,2,2,2,1,0.502776632,Likely win
1.71,2,2,2,1,2,2,2,1,2,2,2,1,0.502776632,Likely win
1.71,2,2,2,1,2,2,2,1,2,2,2,1,0.502776632,Likely win
2.09,2,1,2,1,2,1,2,1,1,1,2,2,0.268897889,Likely win
2.09,2,1,2,1,2,2,2,1,2,2,2,1,0.268897889,Likely win
2.09,2,1,2,1,2,2,2,1,2,2,2,1,0.268897889,Likely win
2.09,2,1,2,1,2,2,2,2,2,2,2,1,0.268897889,Likely win
2.09,2,2,2,1,2,2,2,1,2,2,2,1,0.268897889,Likely win
2.09,2,2,2,1,2,2,2,1,2,2,2,1,0.268897889,Likely win
2.476,2,1,2,1,2,1,2,1,1,1,2,2,0.031326323,Unlikely win
2.476,2,1,2,1,2,2,2,1,2,2,2,1,0.031326323,Unlikely win
2.476,2,1,2,1,2,2,2,1,2,2,2,1,0.031326323,Unlikely win
2.476,2,1,2,1,2,2,2,2,2,2,2,1,0.031326323,Unlikely win
2.476,2,2,2,1,2,2,2,1,2,2,2,1,0.031326323,Unlikely win
2.476,2,2,2,1,2,2,2,1,2,2,2,1,0.031326323,Unlikely win
1.608,2,1,2,1,2,1,2,1,1,1,2,2,0.565554611,Almost Guaranteed Win
1.608,2,1,2,1,2,2,2,1,2,2,2,1,0.565554611,Almost Guaranteed Win
1.608,2,1,2,1,2,2,2,1,2,2,2,1,0.565554611,Almost Guaranteed Win
1.608,2,1,2,1,2,2,2,2,2,2,2,1,0.565554611,Almost Guaranteed Win
1.608,2,2,2,1,2,2,2,1,2,2,2,1,0.565554611,Almost Guaranteed Win
1.608,2,2,2,1,2,2,2,1,2,2,2,1,0.565554611,Almost Guaranteed Win
3.04,2,1,2,1,2,1,2,1,1,1,2,2,0.31579897,Likley loss
3.04,2,1,2,1,2,2,2,1,2,2,2,1,0.31579897,Likley loss
3.04,2,1,2,1,2,2,2,1,2,2,2,1,0.31579897,Likley loss
3.04,2,1,2,1,2,2,2,2,2,2,2,1,0.31579897,Likley loss
3.04,2,2,2,1,2,2,2,1,2,2,2,1,0.31579897,Likley loss
3.04,2,2,2,1,2,2,2,1,2,2,2,1,0.31579897,Likley loss
3,2,1,2,1,2,1,2,1,1,1,2,2,0.291180155,Likley loss
3,2,1,2,1,2,2,2,1,2,2,2,1,0.291180155,Likley loss
3,2,1,2,1,2,2,2,1,2,2,2,1,0.291180155,Likley loss
3,2,1,2,1,2,2,2,2,2,2,2,1,0.291180155,Likley loss
3,2,2,2,1,2,2,2,1,2,2,2,1,0.291180155,Likley loss
3,2,2,2,1,2,2,2,1,2,2,2,1,0.291180155,Likley loss
1.668,2,1,2,1,2,1,2,1,1,1,2,2,0.528626388,Almost Guaranteed Win
1.668,2,1,2,1,2,2,2,1,2,2,2,1,0.528626388,Almost Guaranteed Win
1.668,2,1,2,1,2,2,2,1,2,2,2,1,0.528626388,Almost Guaranteed Win
1.668,2,1,2,1,2,2,2,2,2,2,2,1,0.528626388,Almost Guaranteed Win
1.668,2,2,2,1,2,2,2,1,2,2,2,1,0.528626388,Almost Guaranteed Win
1.668,2,2,2,1,2,2,2,1,2,2,2,1,0.528626388,Almost Guaranteed Win
2.326,2,1,2,1,2,1,2,1,1,1,2,2,0.12364688,Unlikely win
2.326,2,1,2,1,2,2,2,1,2,2,2,1,0.12364688,Unlikely win
2.326,2,1,2,1,2,2,2,1,2,2,2,1,0.12364688,Unlikely win
2.326,2,1,2,1,2,2,2,2,2,2,2,1,0.12364688,Unlikely win
2.326,2,2,2,1,2,2,2,1,2,2,2,1,0.12364688,Unlikely win
2.326,2,2,2,1,2,2,2,1,2,2,2,1,0.12364688,Unlikely win
4.21,2,1,2,1,2,1,2,1,1,1,2,2,1.035899312,Likley loss
4.21,2,1,2,1,2,2,2,1,2,2,2,1,1.035899312,Likley loss
4.21,2,1,2,1,2,2,2,1,2,2,2,1,1.035899312,Likley loss
4.21,2,1,2,1,2,2,2,2,2,2,2,1,1.035899312,Likley loss
4.21,2,2,2,1,2,2,2,1,2,2,2,1,1.035899312,Likley loss
4.21,2,2,2,1,2,2,2,1,2,2,2,1,1.035899312,Likley loss
4.276,2,1,2,1,2,1,2,1,1,1,2,2,1.076520356,Likley loss
4.276,2,1,2,1,2,2,2,1,2,2,2,1,1.076520356,Likley loss
4.276,2,1,2,1,2,2,2,1,2,2,2,1,1.076520356,Likley loss
4.276,2,1,2,1,2,2,2,2,2,2,2,1,1.076520356,Likley loss
4.276,2,2,2,1,2,2,2,1,2,2,2,1,1.076520356,Likley loss
4.276,2,2,2,1,2,2,2,1,2,2,2,1,1.076520356,Likley loss
3.11,2,1,2,1,2,1,2,1,1,1,2,2,0.358881896,Likley loss
3.11,2,1,2,1,2,2,2,1,2,2,2,1,0.358881896,Likley loss
3.11,2,1,2,1,2,2,2,1,2,2,2,1,0.358881896,Likley loss
3.11,2,1,2,1,2,2,2,2,2,2,2,1,0.358881896,Likley loss
3.11,2,2,2,1,2,2,2,1,2,2,2,1,0.358881896,Likley loss
3.11,2,2,2,1,2,2,2,1,2,2,2,1,0.358881896,Likley loss
5.51,2,1,2,1,2,1,2,1,1,1,2,2,1.836010802,Likley loss
5.51,2,1,2,1,2,2,2,1,2,2,2,1,1.836010802,Likley loss
5.51,2,1,2,1,2,2,2,1,2,2,2,1,1.836010802,Likley loss
5.51,2,1,2,1,2,2,2,2,2,2,2,1,1.836010802,Likley loss
5.51,2,2,2,1,2,2,2,1,2,2,2,1,1.836010802,Likley loss
5.51,2,2,2,1,2,2,2,1,2,2,2,1,1.836010802,Likley loss
2.612,2,1,2,1,2,1,2,1,1,1,2,2,0.052377648,Unlikely win
2.612,2,1,2,1,2,2,2,1,2,2,2,1,0.052377648,Unlikely win
2.612,2,1,2,1,2,2,2,1,2,2,2,1,0.052377648,Unlikely win
2.612,2,1,2,1,2,2,2,2,2,2,2,1,0.052377648,Unlikely win
2.612,2,2,2,1,2,2,2,1,2,2,2,1,0.052377648,Unlikely win
2.612,2,2,2,1,2,2,2,1,2,2,2,1,0.052377648,Unlikely win
2.35,2,1,2,1,2,1,2,1,1,1,2,2,0.10887559,Unlikely win
2.35,2,1,2,1,2,2,2,1,2,2,2,1,0.10887559,Unlikely win
2.35,2,1,2,1,2,2,2,1,2,2,2,1,0.10887559,Unlikely win
2.35,2,1,2,1,2,2,2,2,2,2,2,1,0.10887559,Unlikely win
2.35,2,2,2,1,2,2,2,1,2,2,2,1,0.10887559,Unlikely win
2.35,2,2,2,1,2,2,2,1,2,2,2,1,0.10887559,Unlikely win
2.516,2,1,2,1,2,1,2,1,1,1,2,2,0.006707508,Unlikely win
2.516,2,1,2,1,2,2,2,1,2,2,2,1,0.006707508,Unlikely win
2.516,2,1,2,1,2,2,2,1,2,2,2,1,0.006707508,Unlikely win
2.516,2,1,2,1,2,2,2,2,2,2,2,1,0.006707508,Unlikely win
2.516,2,2,2,1,2,2,2,1,2,2,2,1,0.006707508,Unlikely win
2.516,2,2,2,1,2,2,2,1,2,2,2,1,0.006707508,Unlikely win
2.256,2,1,2,1,2,1,2,1,1,1,2,2,0.166729806,Unlikely win
2.256,2,1,2,1,2,2,2,1,2,2,2,1,0.166729806,Unlikely win
2.256,2,1,2,1,2,2,2,1,2,2,2,1,0.166729806,Unlikely win
2.256,2,1,2,1,2,2,2,2,2,2,2,1,0.166729806,Unlikely win
2.256,2,2,2,1,2,2,2,1,2,2,2,1,0.166729806,Unlikely win
2.256,2,2,2,1,2,2,2,1,2,2,2,1,0.166729806,Unlikely win
2.02,2,1,2,1,2,1,2,1,1,1,2,2,0.311980815,Likely win
2.02,2,1,2,1,2,2,2,1,2,2,2,1,0.311980815,Likely win
2.02,2,1,2,1,2,2,2,1,2,2,2,1,0.311980815,Likely win
2.02,2,1,2,1,2,2,2,2,2,2,2,1,0.311980815,Likely win
2.02,2,2,2,1,2,2,2,1,2,2,2,1,0.311980815,Likely win
2.02,2,2,2,1,2,2,2,1,2,2,2,1,0.311980815,Likely win
2.26,2,1,2,1,2,1,2,1,1,1,2,2,0.164267924,Unlikely win
2.26,2,1,2,1,2,2,2,1,2,2,2,1,0.164267924,Unlikely win
2.26,2,1,2,1,2,2,2,1,2,2,2,1,0.164267924,Unlikely win
2.26,2,1,2,1,2,2,2,2,2,2,2,1,0.164267924,Unlikely win
2.26,2,2,2,1,2,2,2,1,2,2,2,1,0.164267924,Unlikely win
2.26,2,2,2,1,2,2,2,1,2,2,2,1,0.164267924,Unlikely win
2.05,2,1,2,1,2,1,2,1,1,1,2,2,0.293516704,Likely win
2.05,2,1,2,1,2,2,2,1,2,2,2,1,0.293516704,Likely win
2.05,2,1,2,1,2,2,2,1,2,2,2,1,0.293516704,Likely win
2.05,2,1,2,1,2,2,2,2,2,2,2,1,0.293516704,Likely win
2.05,2,2,2,1,2,2,2,1,2,2,2,1,0.293516704,Likely win
2.05,2,2,2,1,2,2,2,1,2,2,2,1,0.293516704,Likely win
2.356,2,1,2,1,2,1,2,1,1,1,2,2,0.105182768,Unlikely win
2.356,2,1,2,1,2,2,2,1,2,2,2,1,0.105182768,Unlikely win
2.356,2,1,2,1,2,2,2,1,2,2,2,1,0.105182768,Unlikely win
2.356,2,1,2,1,2,2,2,2,2,2,2,1,0.105182768,Unlikely win
2.356,2,2,2,1,2,2,2,1,2,2,2,1,0.105182768,Unlikely win
2.356,2,2,2,1,2,2,2,1,2,2,2,1,0.105182768,Unlikely win
1.798,2,1,2,1,2,1,2,1,1,1,2,2,0.448615239,Likely win
1.798,2,1,2,1,2,2,2,1,2,2,2,1,0.448615239,Likely win
1.798,2,1,2,1,2,2,2,1,2,2,2,1,0.448615239,Likely win
1.798,2,1,2,1,2,2,2,2,2,2,2,1,0.448615239,Likely win
1.798,2,2,2,1,2,2,2,1,2,2,2,1,0.448615239,Likely win
1.798,2,2,2,1,2,2,2,1,2,2,2,1,0.448615239,Likely win
1.682,2,1,2,1,2,1,2,1,1,1,2,2,0.520009803,Almost Guaranteed Win
1.682,2,1,2,1,2,2,2,1,2,2,2,1,0.520009803,Almost Guaranteed Win
1.682,2,1,2,1,2,2,2,1,2,2,2,1,0.520009803,Almost Guaranteed Win
1.682,2,1,2,1,2,2,2,2,2,2,2,1,0.520009803,Almost Guaranteed Win
1.682,2,2,2,1,2,2,2,1,2,2,2,1,0.520009803,Almost Guaranteed Win
1.682,2,2,2,1,2,2,2,1,2,2,2,1,0.520009803,Almost Guaranteed Win
2.306,2,1,2,1,2,1,2,1,1,1,2,2,0.135956287,Unlikely win
2.306,2,1,2,1,2,2,2,1,2,2,2,1,0.135956287,Unlikely win
2.306,2,1,2,1,2,2,2,1,2,2,2,1,0.135956287,Unlikely win
2.306,2,1,2,1,2,2,2,2,2,2,2,1,0.135956287,Unlikely win
2.306,2,2,2,1,2,2,2,1,2,2,2,1,0.135956287,Unlikely win
2.306,2,2,2,1,2,2,2,1,2,2,2,1,0.135956287,Unlikely win
1.784,2,1,2,1,2,1,2,1,1,1,2,2,0.457231824,Likely win
1.784,2,1,2,1,2,2,2,1,2,2,2,1,0.457231824,Likely win
1.784,2,1,2,1,2,2,2,1,2,2,2,1,0.457231824,Likely win
1.784,2,1,2,1,2,2,2,2,2,2,2,1,0.457231824,Likely win
1.784,2,2,2,1,2,2,2,1,2,2,2,1,0.457231824,Likely win
1.784,2,2,2,1,2,2,2,1,2,2,2,1,0.457231824,Likely win
6.27,2,1,2,1,2,1,2,1,1,1,2,2,2.303768289,Likley loss
6.27,2,1,2,1,2,2,2,1,2,2,2,1,2.303768289,Likley loss
6.27,2,1,2,1,2,2,2,1,2,2,2,1,2.303768289,Likley loss
6.27,2,1,2,1,2,2,2,2,2,2,2,1,2.303768289,Likley loss
6.27,2,2,2,1,2,2,2,1,2,2,2,1,2.303768289,Likley loss
6.27,2,2,2,1,2,2,2,1,2,2,2,1,2.303768289,Likley loss
1.806,2,1,2,1,2,1,2,1,1,1,2,2,0.443691476,Likely win
1.806,2,1,2,1,2,2,2,1,2,2,2,1,0.443691476,Likely win
1.806,2,1,2,1,2,2,2,1,2,2,2,1,0.443691476,Likely win
1.806,2,1,2,1,2,2,2,2,2,2,2,1,0.443691476,Likely win
1.806,2,2,2,1,2,2,2,1,2,2,2,1,0.443691476,Likely win
1.806,2,2,2,1,2,2,2,1,2,2,2,1,0.443691476,Likely win
3.29,2,1,2,1,2,1,2,1,1,1,2,2,0.469666564,Likley loss
3.29,2,1,2,1,2,2,2,1,2,2,2,1,0.469666564,Likley loss
3.29,2,1,2,1,2,2,2,1,2,2,2,1,0.469666564,Likley loss
3.29,2,1,2,1,2,2,2,2,2,2,2,1,0.469666564,Likley loss
3.29,2,2,2,1,2,2,2,1,2,2,2,1,0.469666564,Likley loss
3.29,2,2,2,1,2,2,2,1,2,2,2,1,0.469666564,Likley loss
2.03,2,1,2,1,2,1,2,1,1,1,2,2,0.305826111,Likely win
2.03,2,1,2,1,2,2,2,1,2,2,2,1,0.305826111,Likely win
2.03,2,1,2,1,2,2,2,1,2,2,2,1,0.305826111,Likely win
2.03,2,1,2,1,2,2,2,2,2,2,2,1,0.305826111,Likely win
2.03,2,2,2,1,2,2,2,1,2,2,2,1,0.305826111,Likely win
2.03,2,2,2,1,2,2,2,1,2,2,2,1,0.305826111,Likely win
1.866,2,1,2,1,2,1,2,1,1,1,2,2,0.406763253,Likely win
1.866,2,1,2,1,2,2,2,1,2,2,2,1,0.406763253,Likely win
1.866,2,1,2,1,2,2,2,1,2,2,2,1,0.406763253,Likely win
1.866,2,1,2,1,2,2,2,2,2,2,2,1,0.406763253,Likely win
1.866,2,2,2,1,2,2,2,1,2,2,2,1,0.406763253,Likely win
1.866,2,2,2,1,2,2,2,1,2,2,2,1,0.406763253,Likely win
2.06,2,1,2,1,2,1,2,1,1,1,2,2,0.287362,Likely win
2.06,2,1,2,1,2,2,2,1,2,2,2,1,0.287362,Likely win
2.06,2,1,2,1,2,2,2,1,2,2,2,1,0.287362,Likely win
2.06,2,1,2,1,2,2,2,2,2,2,2,1,0.287362,Likely win
2.06,2,2,2,1,2,2,2,1,2,2,2,1,0.287362,Likely win
2.06,2,2,2,1,2,2,2,1,2,2,2,1,0.287362,Likely win
2.69,2,1,2,1,2,1,2,1,1,1,2,2,0.100384338,Likley loss
2.69,2,1,2,1,2,2,2,1,2,2,2,1,0.100384338,Likley loss
2.69,2,1,2,1,2,2,2,1,2,2,2,1,0.100384338,Likley loss
2.69,2,1,2,1,2,2,2,2,2,2,2,1,0.100384338,Likley loss
2.69,2,2,2,1,2,2,2,1,2,2,2,1,0.100384338,Likley loss
2.69,2,2,2,1,2,2,2,1,2,2,2,1,0.100384338,Likley loss
2.06,2,1,2,1,2,1,2,1,1,1,2,2,0.287362,Likely win
2.06,2,1,2,1,2,2,2,1,2,2,2,1,0.287362,Likely win
2.06,2,1,2,1,2,2,2,1,2,2,2,1,0.287362,Likely win
2.06,2,1,2,1,2,2,2,2,2,2,2,1,0.287362,Likely win
2.06,2,2,2,1,2,2,2,1,2,2,2,1,0.287362,Likely win
2.06,2,2,2,1,2,2,2,1,2,2,2,1,0.287362,Likely win
4.88,2,1,2,1,2,1,2,1,1,1,2,2,1.448264464,Likley loss
4.88,2,1,2,1,2,2,2,1,2,2,2,1,1.448264464,Likley loss
4.88,2,1,2,1,2,2,2,1,2,2,2,1,1.448264464,Likley loss
4.88,2,1,2,1,2,2,2,2,2,2,2,1,1.448264464,Likley loss
4.88,2,2,2,1,2,2,2,1,2,2,2,1,1.448264464,Likley loss
4.88,2,2,2,1,2,2,2,1,2,2,2,1,1.448264464,Likley loss
4.43,2,1,2,1,2,1,2,1,1,1,2,2,1.171302795,Likley loss
4.43,2,1,2,1,2,2,2,1,2,2,2,1,1.171302795,Likley loss
4.43,2,1,2,1,2,2,2,1,2,2,2,1,1.171302795,Likley loss
4.43,2,1,2,1,2,2,2,2,2,2,2,1,1.171302795,Likley loss
4.43,2,2,2,1,2,2,2,1,2,2,2,1,1.171302795,Likley loss
4.43,2,2,2,1,2,2,2,1,2,2,2,1,1.171302795,Likley loss
2.12,2,1,2,1,2,1,2,1,1,1,2,2,0.250433777,Unlikely win
2.12,2,1,2,1,2,2,2,1,2,2,2,1,0.250433777,Unlikely win
2.12,2,1,2,1,2,2,2,1,2,2,2,1,0.250433777,Unlikely win
2.12,2,1,2,1,2,2,2,2,2,2,2,1,0.250433777,Unlikely win
2.12,2,2,2,1,2,2,2,1,2,2,2,1,0.250433777,Unlikely win
2.12,2,2,2,1,2,2,2,1,2,2,2,1,0.250433777,Unlikely win
1.87,2,1,2,1,2,1,2,1,1,1,2,2,0.404301372,Likely win
1.87,2,1,2,1,2,2,2,1,2,2,2,1,0.404301372,Likely win
1.87,2,1,2,1,2,2,2,1,2,2,2,1,0.404301372,Likely win
1.87,2,1,2,1,2,2,2,2,2,2,2,1,0.404301372,Likely win
1.87,2,2,2,1,2,2,2,1,2,2,2,1,0.404301372,Likely win
1.87,2,2,2,1,2,2,2,1,2,2,2,1,0.404301372,Likely win
2.96,2,1,2,1,2,1,2,1,1,1,2,2,0.26656134,Likley loss
2.96,2,1,2,1,2,2,2,1,2,2,2,1,0.26656134,Likley loss
2.96,2,1,2,1,2,2,2,1,2,2,2,1,0.26656134,Likley loss
2.96,2,1,2,1,2,2,2,2,2,2,2,1,0.26656134,Likley loss
2.96,2,2,2,1,2,2,2,1,2,2,2,1,0.26656134,Likley loss
2.96,2,2,2,1,2,2,2,1,2,2,2,1,0.26656134,Likley loss
2.29,2,1,2,1,2,1,2,1,1,1,2,2,0.145803813,Unlikely win
2.29,2,1,2,1,2,2,2,1,2,2,2,1,0.145803813,Unlikely win
2.29,2,1,2,1,2,2,2,1,2,2,2,1,0.145803813,Unlikely win
2.29,2,1,2,1,2,2,2,2,2,2,2,1,0.145803813,Unlikely win
2.29,2,2,2,1,2,2,2,1,2,2,2,1,0.145803813,Unlikely win
2.29,2,2,2,1,2,2,2,1,2,2,2,1,0.145803813,Unlikely win
2.44,2,1,2,1,2,1,2,1,1,1,2,2,0.053483257,Unlikely win
2.44,2,1,2,1,2,2,2,1,2,2,2,1,0.053483257,Unlikely win
2.44,2,1,2,1,2,2,2,1,2,2,2,1,0.053483257,Unlikely win
2.44,2,1,2,1,2,2,2,2,2,2,2,1,0.053483257,Unlikely win
2.44,2,2,2,1,2,2,2,1,2,2,2,1,0.053483257,Unlikely win
2.44,2,2,2,1,2,2,2,1,2,2,2,1,0.053483257,Unlikely win
2.382,2,1,2,1,2,1,2,1,1,1,2,2,0.089180538,Unlikely win
2.382,2,1,2,1,2,2,2,1,2,2,2,1,0.089180538,Unlikely win
2.382,2,1,2,1,2,2,2,1,2,2,2,1,0.089180538,Unlikely win
2.382,2,1,2,1,2,2,2,2,2,2,2,1,0.089180538,Unlikely win
2.382,2,2,2,1,2,2,2,1,2,2,2,1,0.089180538,Unlikely win
2.382,2,2,2,1,2,2,2,1,2,2,2,1,0.089180538,Unlikely win
2.16,2,1,2,1,2,1,2,1,1,1,2,2,0.225814962,Unlikely win
2.16,2,1,2,1,2,2,2,1,2,2,2,1,0.225814962,Unlikely win
2.16,2,1,2,1,2,2,2,1,2,2,2,1,0.225814962,Unlikely win
2.16,2,1,2,1,2,2,2,2,2,2,2,1,0.225814962,Unlikely win
2.16,2,2,2,1,2,2,2,1,2,2,2,1,0.225814962,Unlikely win
2.16,2,2,2,1,2,2,2,1,2,2,2,1,0.225814962,Unlikely win
2.64,2,1,2,1,2,1,2,1,1,1,2,2,0.069610819,Unlikely win
2.64,2,1,2,1,2,2,2,1,2,2,2,1,0.069610819,Unlikely win
2.64,2,1,2,1,2,2,2,1,2,2,2,1,0.069610819,Unlikely win
2.64,2,1,2,1,2,2,2,2,2,2,2,1,0.069610819,Unlikely win
2.64,2,2,2,1,2,2,2,1,2,2,2,1,0.069610819,Unlikely win
2.64,2,2,2,1,2,2,2,1,2,2,2,1,0.069610819,Unlikely win
2.41,2,1,2,1,2,1,2,1,1,1,2,2,0.071947368,Unlikely win
2.41,2,1,2,1,2,2,2,1,2,2,2,1,0.071947368,Unlikely win
2.41,2,1,2,1,2,2,2,1,2,2,2,1,0.071947368,Unlikely win
2.41,2,1,2,1,2,2,2,2,2,2,2,1,0.071947368,Unlikely win
2.41,2,2,2,1,2,2,2,1,2,2,2,1,0.071947368,Unlikely win
2.41,2,2,2,1,2,2,2,1,2,2,2,1,0.071947368,Unlikely win
1.806,2,1,2,1,2,1,2,1,1,1,2,2,0.443691476,Likely win
1.806,2,1,2,1,2,2,2,1,2,2,2,1,0.443691476,Likely win
1.806,2,1,2,1,2,2,2,1,2,2,2,1,0.443691476,Likely win
1.806,2,1,2,1,2,2,2,2,2,2,2,1,0.443691476,Likely win
1.806,2,2,2,1,2,2,2,1,2,2,2,1,0.443691476,Likely win
1.806,2,2,2,1,2,2,2,1,2,2,2,1,0.443691476,Likely win
2.624,2,1,2,1,2,1,2,1,1,1,2,2,0.059763293,Unlikely win
2.624,2,1,2,1,2,2,2,1,2,2,2,1,0.059763293,Unlikely win
2.624,2,1,2,1,2,2,2,1,2,2,2,1,0.059763293,Unlikely win
2.624,2,1,2,1,2,2,2,2,2,2,2,1,0.059763293,Unlikely win
2.624,2,2,2,1,2,2,2,1,2,2,2,1,0.059763293,Unlikely win
